Message,Likes,Comments
"Simia Sapiens, die rocked s greenfield sowieso jedi minute wos dert sind, aber wenns bi eu no uf nere bhne wrdet spiele, de chnnteds no viel meh lt durerocke",0,0
"Tenacious D
Rammstein",0,0
Driven Under,0,0
"Northlane, Oceans Ate Alaska, Novelists, Thy Art Is Murder, Chelsea Grin, Venues, Whitechapel, Thousand Below, Obey The Brave,Jinjer, Sink or Swim, Nubia, A  Day To Remember",0,0
mc hammer,0,0
Trivium Nightwish,0,0
Feine Sahne Fischfilet,0,0
"Triggerfinger, Death by Chocolate, Nomy",0,0
Devils Rage,0,0
Fuchsteufelswild,0,0
"Sum41, Green Day, Imagine Dragon, rzte, Red Hot Chili Peppers, Foo Fighters",1,0
Vodka Juniors,0,0
Schwarzer engel,0,0
Rammstein,0,0
Reliquiae,1,0
Tir Nan Og,0,0
Www.ghosttown-company.de,1,0
Paolo Keuffer oooohhhh jaaaa,0,0
End of Silence....auf der grossen Bhne alles andere ist Beilage,0,0
"metallica, Onkelz, Five Finger death punch, Megaherz , In Extremo, Der W, Arch Enemy , The offspring , Korn",0,0
"Lord Of The Lost
Rammstein
rzte
Bhse Onkelz",0,0
Nachtschatten  ,0,0
nan,0,0
"The gaslight anthem,samiam, die manequin,Other Fools.",1,0
"Haha jo voll 
 Ha eigentli no meh welle ufschriebe aber bi so velli bands hani nmm mge am handy ome tggele ",1,0
Chris Tine Justin Bieber   Die Lochis   Daniela Katzenberger,0,0
Cordon Bleu ,0,0
Ska P,0,0
Airborne,0,0
Artificial sky,0,0
Reliquiae,2,0
THE PRODIGY  RAMMSTEIN  ROSE TATTOO  LIFE OF AGONY  L7  THE BONES ... i mim Traum ... ACDC ,0,0
Pentarium,1,0
Bionic Angel,0,0
"Pro-pain
Machine Head
hatebreed
mad sox
science of disorder
Ektomorf",0,0
"As i lay dying , system of a down , gojira , chelsea grin & rob zombie",0,0
Angry Again,1,0
"Evanescence
Like a Storm
Breaking Benjamin
Battle Beast
Frei.Wild
Onkelz
Epica
Korn
Volbeat
Any given day
Annisokey
Eths
Conjonctive
Rammstein
Abandon all ships
Hatebreed
Und so witer...",0,0
Darth Polly,0,0
WIZO,0,0
Dark Despair,0,0
XII Gallon Overdose  ,1,0
OF COLOURS  bit.ly WildfiresYT,0,0
Greenday ,0,0
LOGICAL TERROR,0,0
System of a down,0,0
Distrubet,0,0
against me    iron chic   rancid   comeback kid   turnstile   brutus   cancer bats ...,0,0
Scarcrow,0,0
Graldine Sixt daaa het ber gas geh ,0,0
"Betontod
rzte
Dritte Wahl
Calico
Flogging molly
Mr hurly
Krbholz",0,0
ALL WILL KNOW,0,0
"Triptykon, Hellhammer, Requiem, Vulture, Burning Witches, Messiah, Coroner, Destruction, Portergeist, Rose Tattoo, Idle Hands, Sodom, Gomorra, Testament, Exodus, Death Angel, Cro Mags",1,0
Pearl jam       ,0,0
Fuchsteufelswild....,0,0
ALL WILL KNOW gehen immer  ,0,0
RELIQUIAE und Vogelfrey sind eine nice Kombi ;),1,0
Schonmal was von gehrt ,1,0
Simia Sapiens ,0,0
"Die rzte, Foo Fighters, Red Hot Chili Pepers, Zeal & Ardor, NOFX, Snitch, Korn, Offspring, Blink182, Hathors, Ska P, Bloodhound Gang,
Green Day,
Metallica, Alice in Chains, Rammstein,
Tool, ACDC",0,0
"After the Burial, Rammstein, A wake in Providence",1,0
"In Flames
Gojira
System of a down
Alter bridge
Insomnium
Periphery
Machine head
Adept",0,0
Feuerschwanz,0,0
"gern wieder mehr richtung punk sowas wie Sum 41, blink 182...",0,0
Boysetsfire   ,0,0
Babymetal ,0,0
Erdling   ,0,0
TOOL,0,0
Mass Hystria,0,0
August Burns Red,0,0
Die rzte,0,0
Rise against,0,0
Hollywood undead,0,0
Nicoline Andrea Janka immer doch. ,1,0
"System of a down
Billy talent
Avenged sevenfold",0,0
"Three Elements
Askara
Freakings
Triuwint",0,0
"Emil Bulls, Lonely Springs und Immenecense um paar meiner Favoriten zu nennen ",0,0
Wicked Plan,0,0
"Circol Of Execution, angry again, ektomorf, dimmu borgir, helloween, trivium, jinjer, caliban, kataklysem, alestorm, cradle Of filth, alarmsignal, selbstbedinung, zsk, fahnenflucht, trailerpark, the phobos ensemble,",3,3
Knocked Loose    ,1,0
"Wild Shift, LA Stoats",0,0
Gl ,0,0
Fifth harmony.,0,0
ALTER BRIDGE ,0,0
ALL WILL KNOW,0,0
"Slipknot
Five Finger Death Punch",0,0
"Freiwild 
Unantastbar 
Stunde Null 
Local Bastards 
Brennstoff 
Krbholz 
Rotz& Wasser",0,0
Angry Again,1,0
"Parkwaydrive, five finger death punch, Rammstein, Sllipknot, all that remains, ensiferum. lamb of god, metallica, acdc, iron maiden, Ghost, greenday, good charlote, penywise, killswitch, the art is murder, dropkick murphys, rise against, blink182, simpleplan, the offspring, limp bizkit , reign supreme, a day to rember, bhze onkels, fettes brot, die rzte, die totenhosen, marylin manson, billy talent, system
of a down, POD, asking alexandria, shinedown, wilson, disturbed, +44, the red jumpsuit, gunsroses, eluveitie, in flames, motrhead,sum41, architects,
WILSON",0,0
Die gliche Bands vom Greenfield 2012,0,0
"Volbeat, stone sour, ska-p, bhse onkelz, parkway drive, nothing more, in this moment, the offspring, i prevail, rise against, green day, five finger death punch ",0,0
Broken Fate      ,0,0
Vogelfrey ,0,0
"Real McKenzies
Flogging Molly
System of a Down
Disturbed
Parkway Drive
Korn
Die rzte
Rammstein
Broiler
Billy Talent
Powewolf",0,0
SABATON POWERWOLF,0,0
ALL WILL KNOW,1,0
SIMIA SAPIENS     ,0,0
"Nothing more
Megaherz
Eisbrecher
Skindred
Five finger death punch
Hollywood undead

Und die leider weniger realistischen
Clawfinger
System of a down",1,0
Glowing Shelter Three Elements,1,0
"Sons of Morpheus
Ephedra",0,0
Gregor Berger wiso ,0,0
"In flames, Hatebreed, Burry Tomorrow, A day to remember, Unearth, Five Finger Death Punch.",0,0
Hollowed,0,0
angry again,0,0
Die rzte,0,0
I CUT OUT YOUR NAME,0,0
"Nightwish, die rzte, Rammstein....",0,0
"Iron Maiden
AC DC
Steel Panther
Judas Priest",0,0
"Rammstein, parkway drive, system of a down, sum 41",0,0
Jenny Pfister,0,0
Ganz klar izamanya,0,0
Gil Petit les ramoneur de menhirs wr saugeil   ,0,0
I cut out your Name,0,0
"Foo fighters 
Green day
Rammstein
Volbeat",0,0
Pertness wre mal genial.. Metal vom feinsten.... ,1,0
"ARCHITECTS als headliner
Gutalax, thy art is murder, rings of saturn, i prevail, vulvodynia, within destruction, Acrania, walking dead on broadway, parkway drive, heaven shall burn, august burns red, Era, bury tomorrow, arch enemy,",1,0
Eidtig FireRose ,0,0
Deconvolution,0,0
Tu veux faire toute la prog   ,0,0
"Pertness
Excelsis
FFDP
Disturbet
Sabaton 
Hammerfall
Iron maiden
Saltatio Mortis",0,0
"Skull fist
Spiders
Vintage caravan
Bullet",0,0
und zum Abschliessen am Abschluss.....d'Beatrice Egli  ,0,0
"Billy Talent, Rise Against, Five Finger Death Punch, Volbeat, Parkway Dive, Heaven Shall Burn, Rammstein, rzte",0,0
"Rammstein, Volbeat in Extremo, Godsmack,",0,0
I CUT OUT YOUR NAME,0,0
"Abort Once Around, fr mehr junge Bands ",1,0
Perthness,0,0
"Rammstein
Saltatio Mortis",0,0
Pertness,0,0
Ye banished privateers,0,0
"Bury tomorrow
Parkway Drive
Any given day
As I lay dying
Fit for a king
Heaven shall burn
Trivium
Emmure
Architects
Monuments
Nine ice kills.
Rise of the Northstar",0,0
"Emerald, Fire Rose, Sinside, Maiden",0,0
Crashtime Gomorra DeepSun Destruction Devine Toil Emerald Killer BurningWitches,0,0
rammstein,0,0
I CUT OUT YOUR NAME,0,0
THECITYISOURS,0,0
"Rammstein, Hammerfall,
Powerwolf,
Gloryhammer,
Beast in Black,
Subway to Sally",0,0
Pentarium,1,0
Pascal Wenger ,0,0
The Last Internationale,0,0
Five Finger Death Punch,0,0
"Pertness 
Unzucht
Eluveitie 
Ost+Front",0,0
DINOSAUR PILE UP    ,0,0
FEVER 333     ,0,0
ALL WILL KNOW,1,0
Breakdowns At Tiffany's ,0,0
"Eisbrecher 
Rammstein 
Skillet 
In flames 
Vollbeat 
While shee sleeps 
Bullet for my valentin
Avegend sevenvold
Varg 
Slipknot",0,0
"strike anywhere   great collapse, the ghost inside, the interrupters, ska-p",0,0
Rose Tattoo,0,0
"Rammstein, Bullet for my Valentine, heaven shall burn, Green day, foo fighters, eisbrecher.",0,0
Hood Brawl,1,0
Matthias,1,2
Apophis,0,0
HYSTERIA,0,0
"System of a down, limp bizkit, offspring",0,0
Marie Bobillier oui ,0,0
ALL WILL KNOW,0,0
Pentarium,1,0
FROGstitution ,0,0
"Gloryhammer, Kvelertak (on the big stage this time), Aephanemer, Amorphis, Dalriada, Elvenking, Heavy Metal Perse (would be awesome), Shylmagoghnar, Twilight Force, Wintersun",0,0
Circle Of Execution,0,0
Five finger death punch und Danko jones,0,0
3rd Choice,1,0
Infinitas ,0,0
"Turmion Ktilt
Beast in Black
Hammerfall
Twisted Sister 
rzte
Green Day
Imagine Dragon",1,0
Oli Coco Sun hh du hesch eh kei ahnig ,0,0
"Lionheart, Sick Of It All, 1000 Lwen unter Feinden, Hellvetica, Agnostic Front, Terror, Hatebreed, Madball...",0,0
Imagine Dragons The Killers,0,0
Fighter V,0,0
All Will Know ;),0,0
"Die rzte, Me first and the gimme gimmes, Volbeat",1,0
kha.wis,1,0
Pertness,0,0
Hysteria,0,0
Hellacopters,0,0
"Nolle Rothmund haha, so alt bisch etz mol au nid  i qul mi mol immer no hi i mim hocha alter ",0,0
"Support your locals bands 
WICKED PLAN
XII Gallon Overdose
INFINITAS
Pablo Infernal
Crude Caress",0,1
"Circus of Fools
https:  youtu.be MX09wMkl7qo",10,0
Joel Peter Carinola All Life Ends hast du vergessen ,0,0
"Karnivool
Tool
Thrice",0,0
Sabrina Wanner halt  dschnre. Du bisch die wo gange isch und wider zrug id heimat cho isch oder  ,0,0
Reliquiae,0,0
Tir Nan Og & Darth Polly,0,0
Glowing Shelter,0,0
Wie wr's mit der Guerilla Band vom St. Gallen Open Air Stepfather Fred  ,0,0
"Bhse onkelz, Rammstein, oomph,
 Eisbrecher, bullet for my valentine",0,0
Anamorph ,0,0
Soulshifter,0,0
"Rammstein, avenged Sevenfold, Hatebreed, Soulfly, Heaven Shall Burn, Marylin Mason, Volbeat, Arch Enemy",0,0
This Room Is Alive ,0,0
Oli Coco Sun jaaa du heschs errate..  Wer kann der kann.. ,0,0
Sabrina Wanner  jaja. Scho guet. Wenigstens weisch wos schn isch,0,0
Oli Coco Sun siiicher ,0,0
"Crisix      
System of a Down
Alice Cooper
Tenacious D
Die rzte 
The Exies
Rammstein
Foo Fighters
Burning Witches
Cannibal Corpse
Disturbed
Bhse Onkelz
Arch Enemy
Subway to Sally",0,0
Pertness,0,0
Stepfather Fred  Guerilla Band vom Openair St. Gallen 2018,0,0
,0,0
Circus of Fools,0,0
PERTNESS  ,0,0
"HAK Mundartmetal  lesgo  
Jana Lan",2,0
also wenn du nit jnger bisch....,0,0
Sorepoint Oftringen.,0,0
Modern Day Heroes,0,0
Circus of Fools Love those Guys;D,1,0
"Feuerschwanz Hmatom schandmaul volbeat eisbrecher megaherz ostfront arch enemy oomph 


Dario Amstad oder di wreds",0,2
Powerwolf,0,0
Soulshifter,1,0
Circus of fools <3 hab sie auf dem mera luna als Newcomer vor ein paar Jahren erlebt. Tolle Band,3,0
Stepfather Fred,0,0
HULK CITY,1,0
Halls of Oblivion,0,0
Corpus Delicti ,0,0
Stjepan Palescak samsiii    whyyy ,0,0
Nico Benjamin Wiget ,0,0
"Asking Alexandria, Bring me the Horizon, Three days grace, Disturbed, Slaves, Alter Bridge, I prevail, Beyond the Black, Breaking Benjamin, Dead by April, Halestorm, In this Moment, Apocalyptica, Bad Wolves, Too close to touch, falling in reverse, Lacuna Coil, while she sleeps, we came as Romans",0,0
Freiwild,1,0
Megaherz Manowar Heimaterde in extremo Powerwolf  airbourn ,0,0
Jaa das wer geill,0,0
Michelle Myu Bloch wels geil esch und fhlt ,0,0
"Avenged sevenfold
Ramstein
Onkelz
Parkway Drive
Metallica
Exelsis",0,0
Simia Sapiens,0,0
STEPFATHER FRED  Guerilla Band vom St. Gallen Open Air ,0,0
Wicked WICKED PLAN,0,0
Inner Core,0,0
Deadlock,0,0
Dimmu Borgir,1,0
A R C H I T E C T S  T  S,0,0
Raised Fist,0,0
Wicked plan,1,0
Bad Religion,0,0
Circus of Fools  ,0,0
Circus of Fools wren mega cool,0,0
"Mob Rules,,,,",0,0
Circus of fools,0,0
Billy and the BoozeBirds,0,0
Evanecence,0,0
Evanescence,0,0
KNPPEL     ,0,0
"""Guerilla Band vom St. Gallen Open Air""
Stepfather Fred",0,0
Inner Core,0,0
Feine sahne fischfilet,0,0
Stepather Fred,0,0
Last Kind Words,0,0
https:  m.facebook.com story.php story_fbid=1909708959080018&id=140899012627697 Stepfather Fred gehren unbedingt auf die Bhne  die Jungs sind mehr als cool ,0,0
"Frank Carter and the Rattlesnakes, Of Mice & Men, Biffy Clyro, Architects, Asking Alexandria, Emil Bulls....",0,0
"Our last night (da nicht gespielt)
Die rzte
Parkway drive
A day to remember
Madsen
Sunrise skater kids
Sum 41
Vait
Callejon
Clutch
Danko jones
Frei.wild   ",0,0
"Stepfather Fred
die Guerilla Band vom St. Gallen Open Air und die aktivste Band aus unserem schnen Allgu mit denen wir es auf keinen Fall langweilig  https:  m.youtube.com watch v=6iP5LwvvBaU",0,0
ASP,0,0
Stepfather Fred,0,0
LAST JETON,0,0
Truckfighters,0,0
INNER CORE,0,0
Bhse Onkelz :),0,0
"Parkway Drive
While She Sleeps
Stick To Your Guns
Ghost
Rise of the Northstar
System Of A Down
TOOL
Tenacious D
Foo Fighters",0,0
Circus of Fools,0,0
"I prevail 
memphis may fire
blessthefall
escape the fate",0,0
Circus of Fools,0,0
"Amorphis
Die Apokalyptischen Reiter
Eluveitie
Die rzte",0,0
"Black Stone Cherry
Volbeat
Kamelot
Rose Tattoo
New Roses
Rival Sons
Saving Abel
Adelitas Way
Hinder
Seether
Fiddlers Green
5FDP
Greenday
Und immer wieder Die Toten Hosen",0,0
Stepfather Fred ,0,0
Wa isch denn euer problem mit freiwild,1,0
Pearl Jam,0,0
"Parkway drive
Any given day
Atilla
Deez nuts
Fit for aking
Freiwild
Good Charlotte
Dum 41
Heaven Shull burn
Eskimo Callboy",0,0
Ronny Benz wrdmi eu interessiere,0,0
"Our Mirage, Imminence, I- Prevail",0,0
"Gojira
Heaven shall burn
In Extremo (dies mal ohne kurzfristige Absage ;))
Equilibrium
Varg",0,0
Mess Up Your DNA,0,0
TOTENGEFLSTER   ,0,0
Inner Core,0,0
Forge und Circus Of Fools,0,0
https:  www.facebook.com steelmadeofficial ,0,0
Illumenium ,0,0
mayhem,0,0
mayhem,0,0
Die Alkocops,0,0
Irony of fate,0,0
Irony of fate,0,0
Iron Horses,0,0
Notus-Gang,0,0
"Pertness, Beyond Dystopia, System of a Down, Rammstein, Haggard, Dark Tranquillity, Insomnium, Wolfmother, Be`Lakor",0,0
Social Distortion,0,0
Soulshifter,1,0
DevilsBridge,0,0
"D
FFDP
FABER
QL
BRDIGUNG
KMPFSPRT
HMATOM, ohne Sturm
UNZUCHT
FREIWILD
MEGAHERZ
ARCH ENEMY
NOMY
IN THIS MOMENT
ZICO CHAIN
EGYPT CENTRAL
THOUSEND FOOT KRUTCH
FROM ASHES ZO NEW
IN FLAMES
TWENTY ONE PILOTS
H-BLOCKX
ADAM ANGST
NATHANIEL RATELIFF
JENNIFER ROSTOCK
BAD WOLFES
SANTIANO
MASSENDEFEKT
BROTHERS OF METAL
SEVEN NATION ARMY
IRIE REVOLTES
IN EXTREMO
GTZ WIDMANN
SARAH LESCH
BROILERS 
ROGERS
und und und...knnte den ganzen Tag so weiter machen...",0,0
"Stepfather Fred, Alice in Chains, Godsmack, Queens of the Stone Age",0,0
Colossus fall,0,0
WHY AMNESIA,2,0
Tragedy Of Mine,1,0
"all american rejects, a day to remember , Broken Reality , Emerald",0,0
"We Spoke Of Lies 
Burning Witches 
Helgrindur
All Will Know
Nothgard",0,0
Corpus Delicti     \m ,0,0
Steve Link Band ,1,0
Circus of Fools,0,0
Circus of Fools,0,0
Au jooo   ich tubel,0,0
The Lost Art,1,0
Circus of Fools,0,0
Broken Fate usem Freiamt,0,0
Irony Of Fate,0,0
"A7x, Trivium, BMTH, Ghost, Three Days Grace",0,0
O'MARA,0,0
Evocation,0,0
"Jessica Brtsch und du  Schlag was vor. Ich hatte ne Umfrage zum greenfield, da hab ich meine Vorschlge schon geuert.",0,0
Invictus,0,0
"Jinjer, Alien Weaponry, Motionless in White, Disturbed, Upon A Burning Body, Amorphis, Lower Than Atlantis, After the Burial, Skillet, Crown the Empire",0,0
SuicidiuS Official,1,0
Circus of Fools  ,0,0
ALL WILL KNOW,0,0
Unplaces - Indie-Synth-Rock,0,0
"infected rain, talco, agnostic front, ensiferum",0,0
"Within Tempetation, Rammstein, Asking Alexandria",0,0
"Dark Tranquillity
Furor Gallico
Ensiferum",0,0
Airborn ,0,0
"Korn, Ives Irie, Delinquent Habits, Biffy Clyro, House of Pain, Psycho Realm, Cypress Hill, Power Flow.",0,0
"Disturbed
Broken Fate
Blutengel
Soil 
Lord of the lost 
Xandria
All that remains
Dimmu borgir
Skillet
Welicoruss
The Hu
Jinjer
Dope
Emmure
Cradle of filth
Unzucht
Semblant
Days of cinder
Saliva
Drowning pool
Disarmonia mundi",0,0
"Our last night
All that remains
I Prevail
Issues
Escape the Fate
State Champs
Framing Hanley",0,0
Matthias Steiner hab icj auch schon gemacht,0,0
"Joel Peter Carinola Ich weiss nicht, ob wir wirklich am Greenfield spielen wollen...",0,0
Thy art is murder,0,0
pffff... die rzte giuste  ...ber system of a down redi gar nid  ...de dtlech lieber frei.wild oder onkelz ,0,0
Stepfather Fred,1,0
Ja denn schrieb ,0,0
Dr. Elephant's Revolution,1,0
Delinquent Habits,0,1
"frei.wild
bhse onkelz

...voil Manuela Giustiniani ",1,1
"borki, am DO bini im Z7... stone temple pilots ",0,0
Brave Bueb ,1,0
Wre auch mal schn mit einer Berner Oberlnder Band  Pertness  Constraint ,0,0
"Skillet
Frei Wild
Billy Talent
Rammstein
Five Finger Dead Punch
Avenged Sevenfold
Stick to your Guns
Metallica",0,0
sum41,0,0
Alexandra Salzmann volbeat wri auso au debi ,0,0
Limerick -Band,0,0
We would love to play ,0,0
"Freiwild, bhse onkelz, nice to eat you",0,0
"Muse, paramore, evanescence, deftones, die rzte, green day",0,0
Pillar of Salt,0,0
Simia Sapiens,0,0
@All Will Know,0,0
"Marilyn Manson, Rammstein, godsmack, skillet,disturbed, korn, billy talent, five finger death punch",0,0
"I Prevail
Rise Against
Bullet for my Valentine
Thousand foot Krutch
Papa Roach
Stone Sour
Five Finger Death Punch",0,0
"Billy talent
Rammstein
ATTILA
Three days Grace
Rise against
Peach weber",0,0
Justin Bieber,0,0
I CUT OUT YOUR NAME,0,0
"Abbath, Immortal, Morbid Angel, Suffocation, Cryptopsy, Haemorrhage, Carcass, Exodus, Terrorizer...",0,0
Bene hahaha emu nd am greenfield.. den ehner am Royal Arena ,0,0
"rzte, Rammstein, Ost+Front, Knorkator, Eisbrecher",0,0
"Aerzte,Muse,Slipknot",0,0
Ghost ,0,0
Bernhard Wyder yesssss     ,0,0
@innercoreofficial,0,0
Backstabbed :D,0,0
Killer ,0,0
WICKED PLAN,0,0
Reaching 62 F,0,0
In Extremo ,0,0
"Arkona , Heidevolk",0,0
Iron Maiden,0,0
Radiohaed,0,0
"Bulletrail und Entgeist wrden sich auch freuen, den Gsten ihre Songs zu prsentieren",0,0
Excelsis Pertness Abinchova ALL WILL KNOW :D :D,0,0
Rammstein    ,0,0
Tris Tris und: Betonung auf jung ,0,0
THORN.,0,0
"Des Wahnsinns Fette Boite,  coole Band aus dem St.Galler Rheintal
Www.dwfb.ch",0,0
"Draconisgena
Skelfir
Helgrindur
The Feelgood McLouds
Dislocate
Siren's Legacy
CatEaters",0,0
"Stepfather Fred, die St. Gallen Open Air - Rebellen  

Ein Fest, sie live zu sehen  ",0,0
Circus of Fools,0,0
Inflames  slayers  unantastbar  bullet for my valentine   system of a dowm  is i lay daying caliban  breakdown of sanaty,0,0
Bernhard Wyder breakdown of sanity^^,0,0
Bhse Onkelz,0,0
Maitre Jim Luc B. Rocco et Cline alors  ,0,0
"Adrian Wambi Bronco als Headliner, Vorgruppe = Turbonegro und Knppel als CampAct",0,0
