Comment Id;Date / Time;Message;Likes;Comments
10157361185413044_446563489408997;24.06.2019 21:09;Systeme Of A Down 😉;0;0
10157361185413044_147803309722578;24.06.2019 21:09;Beyond the Black;1;0
10157361185413044_149428129559175;24.06.2019 21:10;Press Club, Greta van Fleet, Dune Rats, Skeggs, WAAX, DZ Deathrays;0;0
10157361185413044_446563976075615;24.06.2019 21:10;Die? ☺;1;0
10157361185413044_446564392742240;24.06.2019 21:11;"Rammstein, Ärzte, Tenacious D, Iron Maiden, Billy Idol, The Black Keys 
🙃";0;0
10157361185413044_149428996225755;24.06.2019 21:13;Yvonne Kiener  und for the fallen Dreams 😳;0;0
10157361185413044_147804126389163;24.06.2019 21:14;Between Portals samt nicer neue Songs \m/;0;0
10157361185413044_149429279559060;24.06.2019 21:15;Nekrogoblikon /Alestorm/ DevilDriver / Knorkator / Jinjer / Nervosa / Aether Realm;0;0
10157361185413044_147804359722473;24.06.2019 21:16;"In flames
Wizo
Betontod
Flogging molly
Exploited
System of a down
Korn
Ärzte";0;0
10157361185413044_446567849408561;24.06.2019 21:18;Architects & Flesgod Apocalypse! Ich wäre auch für eine zusätzliche Bühne mit regionalen Perlen wie Beyond Dystopia, Glowing Shelter, Deaf, Medusas Child, Pale Black, Pertness, The Hunt, INFINITAS etc. etc. Allein die Interlakner Musikszene ist gigantisch, geschweige denn die des Kantons Bern :);4;0
10157361185413044_149429722892349;24.06.2019 21:19;Tobi Brown Cadosch du hesch gölä vergässe und florian ast 😁;0;0
10157361185413044_123509465565058;24.06.2019 21:19;Broken Fate 🏋🏿‍♀️ the best band ever 🤘;0;0
10157361185413044_149429796225675;24.06.2019 21:20;"Five finger death punch
Frei.wild";0;0
10157361185413044_149429826225672;24.06.2019 21:20;Irony of fate;0;0
10157361185413044_149429909558997;24.06.2019 21:21;Falconshield xD;0;0
10157361185413044_123509752231696;24.06.2019 21:21;"J.B.O 
Böhse Onkelz 
Stone Sour 
Parkway drive 
Five Finger Death Punch
Manowar
HAK 
Volbeat
Trivium";0;0
10157361185413044_147805213055721;24.06.2019 21:22;Simon Walther geben sie ja, sie machen jedes Jahr einen Bandcontest ^^ dieses Jahr waren Hellvetica die Gewinner;1;0
10157361185413044_147805243055718;24.06.2019 21:22;Paddy Bronzebeard für den mittelaltermarkt...;0;0
10157361185413044_147805276389048;24.06.2019 21:22;Tris Tris ich dachte an mehr bands als nur eine😉;0;0
10157361185413044_123510275564977;24.06.2019 21:23;"Alestorm,Varg,Eisregen,
Arch Enemy,Tyr,Die Apokalyptischen Reiter, Solstafir,Powerwolf";0;0
10157361185413044_123510278898310;24.06.2019 21:23;Titan Breed from glasgow 🤘🖤🤘 they won metal to the masses and deserve to be heard in Europe 🤘🤘;0;0
10157361185413044_149430322892289;24.06.2019 21:23;Tenacious D, Die Ärzte, Parkway Drive, Eluveitie, Stone Sour;0;0
10157361185413044_149430326225622;24.06.2019 21:23;Ost+Front🤘;0;0
10157361185413044_147805419722367;24.06.2019 21:23;ig wär gloub für Excelsis 😜🤘🏻!!;4;0
10157361185413044_147805469722362;24.06.2019 21:23;Antonio Di Biase denn chani äbä vorussichtlech nid 😢🙈;0;0
10157361185413044_147805513055691;24.06.2019 21:24;Annina Müller 😞;0;0
10157361185413044_123510648898273;24.06.2019 21:24;Helene Fischer, Backstreet Boys, Florian Silbereisen, Spice Girls, Mister Alban, La Bouche.;0;0
10157361185413044_446570612741618;24.06.2019 21:25;End of Silence...ganz klar!!!!;0;0
10157361185413044_123510862231585;24.06.2019 21:26;Urs Gafner für dich noch ein bisschen mehr SKA? 😀 Voodoo Glow Skulls 🎷🎺🇯🇲;0;0
10157361185413044_147805996388976;24.06.2019 21:27;Reliquiae, Reliquiae und unbedingt Reliquiae!!!;1;0
10157361185413044_147806083055634;24.06.2019 21:28;Beast in Black, Ghost, Nightwish, Iced Earth, Amorphis 😊;0;0
10157361185413044_446573129408033;24.06.2019 21:29;Nitrones;0;0
10157361185413044_123511278898210;24.06.2019 21:29;Anathema;0;0
10157361185413044_147806396388936;24.06.2019 21:30;trueblue;0;0
10157361185413044_149431682892153;24.06.2019 21:30;Rammstein, hatebreed, gojira;0;0
10157361185413044_123511558898182;24.06.2019 21:31;Egal. Bin sowieso nicht dabei. Gehe lieber auf richtige Festivals.;0;0
10157361185413044_123512082231463;24.06.2019 21:35;Deftones Amenra Herod The Midnight Perturbator Gunship The Ocean Collective Protest The Hero Alcest;0;0
10157361185413044_149432722892049;24.06.2019 21:35;gotthard xD;0;0
10157361185413044_446575759407770;24.06.2019 21:35;Light the torch, killswitch engage, rise of the north stars, alter bridge;0;0
10157361185413044_149432919558696;24.06.2019 21:35;"Taake
Bölzer
Raubtier
Sepultura
Vader";0;0
10157361185413044_123512218898116;24.06.2019 21:36;Cro-Mags und H2O seit Jahren überfällig 💪;0;0
10157361185413044_149433489558639;24.06.2019 21:36;Marmorata Wasteland;1;0
10157361185413044_446576362741043;24.06.2019 21:36;Reliquiae 🤘🏻;2;0
10157361185413044_446576386074374;24.06.2019 21:37;streetlight manifesto;1;0
10157361185413044_149433726225282;24.06.2019 21:38;+ Five fingers death punch🤘;0;0
10157361185413044_123512628898075;24.06.2019 21:40;Greenfield Festival darf mol es spürli härter sie. So chli Brutal Death Metu;0;0
10157361185413044_147807589722150;24.06.2019 21:40;Kein Greenfield mehr ohne MORTAL FACTOR!;1;0
10157361185413044_149434016225253;24.06.2019 21:40;Ghost!!;0;0
10157361185413044_149434226225232;24.06.2019 21:42;Tempus Fuckit;1;0
10157361185413044_123513062231365;24.06.2019 21:43;https://www.facebook.com/Nodafreth-197273580294647/;0;0
10157361185413044_446579262740753;24.06.2019 21:43;Eternal Delyria 🤘🏻🤘🏻🤘🏻🤘🏻;3;0
10157361185413044_149434582891863;24.06.2019 21:44;amon amarth, feine sahne fischfilet, metallica, greenday, sum41 , gun's n'roses, arch enemy, die ärtzte, acdc;0;0
10157361185413044_149434859558502;24.06.2019 21:46;rise against 😍;0;0
10157361185413044_149435046225150;24.06.2019 21:47;Lotrify, volbeat, sabaton, nightwish, epica, butcher babies, delain, feuerschwanz, gloryhammer, system of a down, skindred, serenity, arch enemy, lacuna coil;1;0
10157361185413044_123513508897987;24.06.2019 21:47;System of a down, Rammstein, nightwish, Sabaton, Stone sour, raphsody, Feuerschwanz, equillibrium, Manowar;0;0
10157361185413044_149435349558453;24.06.2019 21:48;Mogwai, God is an Astronaut, Russian Circle, Caspian, Seas of Years;0;0
10157361185413044_147808656388710;24.06.2019 21:49;Avengend sevenfold;0;0
10157361185413044_149435542891767;24.06.2019 21:50;"Hellyeah
5FDP
Slash
Dark Tranquillity
Black Label Society
Sepultura
Trivium
Shakra
Gojira
Machine Head
Avenged Sevenfold
Skindred
Sixx A.M";0;0
10157361185413044_123513912231280;24.06.2019 21:51;Strangers In The Attic    😎🤘;0;0
10157361185413044_149435672891754;24.06.2019 21:51;"Machet doch es Hellfest drus; dänn chömed Lüt wieder..🤘🎸🍻";1;0
10157361185413044_147808979722011;24.06.2019 21:52;Disturbed;0;0
10157361185413044_446583046073708;24.06.2019 21:52;SUN‘N‘STEEL;1;0
10157361185413044_446583062740373;24.06.2019 21:52;Black Diamonds🤘🏼;0;0
10157361185413044_147809086388667;24.06.2019 21:53;blackout problems;0;0
10157361185413044_446584062740273;24.06.2019 21:54;Glowing Shelter😀;0;0
10157361185413044_123514832231188;24.06.2019 21:55;The Carburators / DAD / Crucified Barbara / Eskimo Callboy / Airborn;0;0
10157361185413044_147809636388612;24.06.2019 21:57;"System of a Down
A Perfect Circle
Unantastbar
Smile Empty Soul";0;0
10157361185413044_147809646388611;24.06.2019 21:57;Freiwild 😍🤘;0;0
10157361185413044_147809753055267;24.06.2019 21:57;"Gracchus, 
Avenged Sevenfold, Nothing More, 
Soen
🖤";0;0
10157361185413044_446585766073436;24.06.2019 21:58;Mushroomhead;0;0
10157361185413044_446585949406751;24.06.2019 21:58;I-Prevail, Bring me the Horizon, bullet for my valentine, skillet, blameshift, icon for hire, paramore etc.;0;0
10157361185413044_147809946388581;24.06.2019 21:59;Corpus Delicti!;3;0
10157361185413044_123515398897798;24.06.2019 21:59;Bünzlikrachers 🤘;0;0
10157361185413044_123515545564450;24.06.2019 22:00;Tempus fuck it der Sänger ist eine Kanone;1;0
10157361185413044_123515792231092;24.06.2019 22:02;🤓;0;0
10157361185413044_147810506388525;24.06.2019 22:03;Hirsig Sandro geish ja ebbeeh ned 😂 💘;1;0
10157361185413044_149437562891565;24.06.2019 22:04;Backstreet Boys;1;0
10157361185413044_123516035564401;24.06.2019 22:04;"For today
In flames
Hollywood undead
Skillet
Evanence";0;0
10157361185413044_149437622891559;24.06.2019 22:04;Fat dog;0;0
10157361185413044_147810676388508;24.06.2019 22:04;Iron Maiden, Dragonforce, Megadeth, Anthrax, Versengold, Children of Bodom, Airbourne, Turisas, Clutch, Feuerschwanz, Machine Head, Hammerfall, Sepultura, Nightwish, Zeal & Ardor;1;0
10157361185413044_149437852891536;24.06.2019 22:06;Nine inch nails, Rob Zombie and Marilyn Manson;0;0
10157361185413044_446589312739748;24.06.2019 22:06;Volbeat, Flogging Molly, Steve ’n’ Seagulls, Takida, Nightwish, Disturbed, Evanecence, The Minx, Kissin Dynamite, Krokus, Gotthard, Freiwild;0;0
10157361185413044_147810916388484;24.06.2019 22:07;Natürlich SUN’N’STEEL!;0;0
10157361185413044_149438076224847;24.06.2019 22:08;#Volbeat, #FloggingMolly, #FiveFingerDeathPunch, #Rammstein, #FreiWild, #Broilers, #BöhseOnkelz;0;0
10157361185413044_123516605564344;24.06.2019 22:09;Niels Maeder de wördi au wedermol go 🤙🏼🔥;0;0
10157361185413044_123516642231007;24.06.2019 22:09;Mona Begni-Marinangeli geit nid um etzike🤷‍♂️😂;0;0
10157361185413044_446590332739646;24.06.2019 22:09;"Ganz klar...Crown of Glory...
Und Sabaton sowie Rammstein... die gehen immer❤️";3;0
10157361185413044_123516688897669;24.06.2019 22:09;"Just try to convince Slayer to do one more and last show at Greenfield! 🙏🏻
Pearl Jam
Anthrax
Refused
Pennywise";0;0
10157361185413044_149438272891494;24.06.2019 22:09;Hammerfall, pain, ärzte, ordens organ, powerwulf....;0;0
10157361185413044_149438349558153;24.06.2019 22:10;"breaking benjamin
five finger death punch 
bullet for my valentine 
in this moment 
arch enemy";0;0
10157361185413044_149438529558135;24.06.2019 22:11;Ghost, Godsmack, Nothing more, Shinedown, Why so serious, Three days grace;0;0
10157361185413044_147811579721751;24.06.2019 22:11;Among Vultures;0;0
10157361185413044_149438699558118;24.06.2019 22:13;Rammstein;0;0
10157361185413044_123517165564288;24.06.2019 22:13;Nightwish;0;0
10157361185413044_446592522739427;24.06.2019 22:14;Nicole Harzenmoser;0;0
10157361185413044_123517555564249;24.06.2019 22:16;A7x, Stone Sour, Marilyn Manson, Disturbed, Airbourne;0;0
10157361185413044_147812206388355;24.06.2019 22:17;Valentina Lardieri FFDP fehlt noch^^;1;0
10157361185413044_147812223055020;24.06.2019 22:17;"Rammstein
Korpiklaani
Heaven shall burn
Five finger death punch
Sabaton
Amon Amarth
Greenday
Manowar
Acdc
Bon jovi";0;0
10157361185413044_123517665564238;24.06.2019 22:17;Driven Under;0;0
10157361185413044_147812323055010;24.06.2019 22:17;In extremo;1;0
10157361185413044_147812326388343;24.06.2019 22:17;Nekropolis;0;0
10157361185413044_123517862230885;24.06.2019 22:18;PERTNESS!!! www.pertness.ch Pertness Shm;1;0
10157361185413044_123517908897547;24.06.2019 22:19;Glowing Shelter (Bödeli);0;0
10157361185413044_446594616072551;24.06.2019 22:19;Marmorata Wasteland;1;0
10157361185413044_446594832739196;24.06.2019 22:20;BROKEN FATE;0;0
10157361185413044_446594942739185;24.06.2019 22:20;Crown of Glory;1;0
10157361185413044_446594976072515;24.06.2019 22:20;Escape The Madness 🤘🏼🤘🏼;0;0
10157361185413044_147812699721639;24.06.2019 22:21;Tobi Brown Cadosch 😂😂😂;0;0
10157361185413044_149440276224627;24.06.2019 22:22;Simia Sapiens;0;0
10157361185413044_446595669405779;24.06.2019 22:22;"system of a down
rammstein
tenacious d
ärzte";0;0
10157361185413044_147812819721627;24.06.2019 22:22;Parkway Drive;1;0
10157361185413044_123521925563812;24.06.2019 22:24;SICKRET;3;0
10157361185413044_123523672230304;24.06.2019 22:25;"Dead Like Juliet

https://m.youtube.com/watch?v=zDQSd1k-zjI";0;0
10157361185413044_147813336388242;24.06.2019 22:27;"Forge 
Dreams in Fragments
Projekt Krank";0;0
10157361185413044_123523925563612;24.06.2019 22:27;Fat Dog;0;0
10157361185413044_147813553054887;24.06.2019 22:29;Illumenium, Rob Zombie, System of a down, Flogging Molly, Disturbed, Ill Niño, Marilyn Manson, Me first and the gimme gimmes, Five finger death punch;0;0
10157361185413044_123524162230255;24.06.2019 22:29;PERTNESS ❣️🤘🏻;0;0
10157361185413044_123524238896914;24.06.2019 22:29;Gods of Silence;0;0
10157361185413044_147814199721489;24.06.2019 22:31;System of a down, disturbed, exelsis, feuerschwanz, schandmaul, danko jones;0;0
10157361185413044_446599562738723;24.06.2019 22:31;"Crown of Glory
Devils Rage 
Irony of Fate
Broken Fate
Maverick 
The Wise Fools
Infinitas
Stormzone 
The Unity 
Gamma Ray 
Primal Fear 
Manimal";1;0
10157361185413044_446599756072037;24.06.2019 22:32;Stéphanie Gavillet Carrasco Fricker j'aurais pas mieux dis 😊😊😊😘😘😘;0;0
10157361185413044_446599799405366;24.06.2019 22:32;Kevin Marotzke das wär dr hammer 🤘🏼;0;0
10157361185413044_123524498896888;24.06.2019 22:32;Alter Bridge;0;0
10157361185413044_123526618896676;24.06.2019 22:38;Antilles <3;0;0
10157361185413044_147814899721419;24.06.2019 22:38;Pertness;1;0
10157361185413044_147815019721407;24.06.2019 22:39;Corpus delicti 🤙🏾;2;0
10157361185413044_446602796071733;24.06.2019 22:39;"System of a down
Korn
Manson
Korpiklaani
Alestorm
Powerwolf";0;0
10157361185413044_149442476224407;24.06.2019 22:41;Blink-182;0;0
10157361185413044_446604312738248;24.06.2019 22:43;"Faith No More, L7, Monster Magnet, Walls of Jericho, Buckcherry, All that Remains, NIN, FFDP, Stone Sour, Dead Cross, Foo Fighters, Helmet, Stone Temple Pilots, Pearl Jam, and many more.... und natürlich 
Metallica, Slipknot & Hosen";1;1
10157361185413044_123527388896599;24.06.2019 22:43;Glowing Shelter;0;0
10157361185413044_446604596071553;24.06.2019 22:43;ALL WILL KNOW;0;0
10157361185413044_149442722891049;24.06.2019 22:43;ALL WILL KNOW;0;0
10157361185413044_147815593054683;24.06.2019 22:44;ALL WILL KNOW;1;0
10157361185413044_446605312738148;24.06.2019 22:45;Pertness;1;0
10157361185413044_446605806071432;24.06.2019 22:46;"Uf d gfahr hi dasi mi unbeliebt mache.. i wär für 
‼️NICKELBACK‼️";2;0
10157361185413044_147815819721327;24.06.2019 22:46;NEKROGOBLIKON😍;0;0
10157361185413044_446606106071402;24.06.2019 22:47;Rammstein, Volbeat, Green Day, Avenged Sevenfold, Bullet For my Valentine, Iron Maiden;0;0
10157361185413044_147816053054637;24.06.2019 22:48;Broken Fate!!!;0;0
10157361185413044_123528678896470;24.06.2019 22:49;Pertness;0;0
10157361185413044_149443226224332;24.06.2019 22:49;ALL WILL KNOW;0;0
10157361185413044_123528775563127;24.06.2019 22:49;Stephan Schauer;0;0
10157361185413044_147816323054610;24.06.2019 22:51;Kennt ihr Vogelfrey?;4;1
10157361185413044_147816479721261;24.06.2019 22:52;Radwaste;0;0
10157361185413044_446608819404464;24.06.2019 22:54;"Orbit Culture
Jungle Rot
ALL WILL KNOW
BLACK INHALE
The-Haunted
Parasite Inc.
WORST
Kataklysm
Alestorm für den ultimativen Sufferlebniss
Devils Rage
Gojira
Wardruna
Mgła";1;0
10157361185413044_446609066071106;24.06.2019 22:54;Lordi,King Diamnond,In This Moment,Pretty Maids,D-A-D,illdisposed,Hatesphere,Terror Universal,Limp Bizkit,Body Count,Butcher Babies,Silver Dust,Lizzy Borden,Children Of Bodom,Defecto,Baest,Forever Still,Aphyxion,Cabal,Seven Thorns,Walking Rumor,Savage Machine,Baby In Vain;0;0
10157361185413044_147817103054532;24.06.2019 22:55;Mindreaper 🤯;1;0
10157361185413044_446609526071060;24.06.2019 22:55;metallica, rammstein, epica, evanescence;0;0
10157361185413044_147817736387802;24.06.2019 22:56;Kataklysm;1;0
10157361185413044_147817856387790;24.06.2019 22:57;"A Day To Remember
I Prevail
Billy Talent
Anti Flag
Red Hot Chilli Peppers";2;0
10157361185413044_446610422737637;24.06.2019 22:57;All Will Know🤟 Einfach nur geil die Jungs!;0;0
10157361185413044_149444662890855;24.06.2019 22:57;volbeat, billy talent, gotthard, fuchsteufelswild;1;0
10157361185413044_149444709557517;24.06.2019 22:58;Iron Maiden,gloryammer,accepte,pantera.;0;0
10157361185413044_123530108896327;24.06.2019 22:58;Jungle Rot;0;0
10157361185413044_446610896070923;24.06.2019 22:58;Endlich Insanity;0;0
10157361185413044_147819083054334;24.06.2019 22:59;Volbeat, The Darkness, Trivium;0;0
10157361185413044_123530562229615;24.06.2019 23:00;"Tenacious D, Royal Republic

Mau chli angers Züg. Wemme öppis cha kritisiere, de dasses sehr viu Wiederholige git. 

Und obwousi scho da si gsi:

System und Antiflag";0;0
10157361185413044_123530575562947;24.06.2019 23:00;"Parway Drive
Five Finger Death Punch
Billy tallent
Rammstein
The Offsprings
Frei Wild
Volbeat
Santiano
In this moment
Butcher babys
Kontrust
Green day
Fiddlers green";0;0
10157361185413044_147819923054250;24.06.2019 23:01;"Frei.Wild 
Unantastbar
Serrum 114
Goitsche Front
Five Finger Death Punch
Rise against 
Skindred
Fintroll
Equilibrium
Good Charlotte 
Ska-P
Knorkator😂";0;0
10157361185413044_149445606224094;24.06.2019 23:02;Mel Sägesser 🤣😂;0;0
10157361185413044_149445609557427;24.06.2019 23:02;Mel Sägesser 🤣😂;0;0
10157361185413044_147821459720763;24.06.2019 23:04;"🇨🇭🇨🇭🇨🇭
Days we are even
Teronation";0;0
10157361185413044_446613579403988;24.06.2019 23:05;ALL WILL KNOW;0;0
10157361185413044_147821869720722;24.06.2019 23:06;Judas Priest;0;0
10157361185413044_123534398895898;24.06.2019 23:09;Black diamonds 🙏🏻👏🏻👏🏻😀;0;0
10157361185413044_123534402229231;24.06.2019 23:09;Black diamonds 🙏🏻👏🏻👏🏻😀;0;0
10157361185413044_147823553053887;24.06.2019 23:10;BMTH or Suicide Silence❤;0;0
10157361185413044_123535202229151;24.06.2019 23:11;Simia Sapiens, die rocked s greenfield sowieso jedi minute wos dert sind, aber wenns bi eu no uf nere bühne würdet spiele, de chönnteds no viel meh lüt durerocke🤘🏻;0;0
10157361185413044_446616509403695;24.06.2019 23:11;"Tenacious D
Rammstein";0;0
10157361185413044_123535628895775;24.06.2019 23:14;Driven Under;0;0
10157361185413044_147825103053732;24.06.2019 23:14;Northlane, Oceans Ate Alaska, Novelists, Thy Art Is Murder, Chelsea Grin, Venues, Whitechapel, Thousand Below, Obey The Brave,Jinjer, Sink or Swim, Nubia, A  Day To Remember😏;0;0
10157361185413044_123535895562415;24.06.2019 23:16;mc hammer;0;0
10157361185413044_147825799720329;24.06.2019 23:16;Trivium Nightwish;0;0
10157361185413044_149447369557251;24.06.2019 23:17;Feine Sahne Fischfilet;0;0
10157361185413044_123538322228839;24.06.2019 23:20;Triggerfinger, Death by Chocolate, Nomy;0;0
10157361185413044_123538462228825;24.06.2019 23:20;Devils Rage;0;0
10157361185413044_123538678895470;24.06.2019 23:22;Fuchsteufelswild;0;0
10157361185413044_149448709557117;24.06.2019 23:23;Sum41, Green Day, Imagine Dragon, Ärzte, Red Hot Chili Peppers, Foo Fighters;1;0
10157361185413044_446621149403231;24.06.2019 23:24;Vodka Juniors;0;0
10157361185413044_446621349403211;24.06.2019 23:25;Schwarzer engel;0;0
10157361185413044_147828803053362;24.06.2019 23:27;Rammstein;0;0
10157361185413044_123540392228632;24.06.2019 23:29;Reliquiae;1;0
10157361185413044_149449446223710;24.06.2019 23:29;Tir Nan Og;0;0
10157361185413044_149449672890354;24.06.2019 23:31;Www.ghosttown-company.de;1;0
10157361185413044_123541958895142;24.06.2019 23:34;Paolo Keuffer oooohhhh jaaaa🤘💪;0;0
10157361185413044_147833309719578;24.06.2019 23:36;End of Silence....auf der grossen Bühne alles andere ist Beilage🤨;0;0
10157361185413044_147833619719547;24.06.2019 23:37;metallica, Onkelz, Five Finger death punch, Megaherz , In Extremo, Der W, Arch Enemy , The offspring , Korn;0;0
10157361185413044_149450599556928;24.06.2019 23:40;"Lord Of The Lost
Rammstein
Ärzte
Böhse Onkelz";0;0
10157361185413044_446627349402611;24.06.2019 23:40;Nachtschatten !;0;0
10157361185413044_147835133052729;24.06.2019 23:41;;0;0
10157361185413044_149450709556917;24.06.2019 23:42;The gaslight anthem,samiam, die manequin,Other Fools.;1;0
10157361185413044_123542922228379;24.06.2019 23:42;"Haha jo voll 🤣
 Ha eigentli no meh welle ufschriebe aber bi so velli bands hani nömm möge am handy ome töggele 😅😅😅🤣";1;0
10157361185413044_123543232228348;24.06.2019 23:43;Chris Tine Justin Bieber / Die Lochis / Daniela Katzenberger;0;0
10157361185413044_147836413052601;24.06.2019 23:45;Cordon Bleu 🤣🤣🤣;0;0
10157361185413044_147836653052577;24.06.2019 23:45;Ska P;0;0
10157361185413044_123543552228316;24.06.2019 23:47;Airborne;0;0
10157361185413044_446629809402365;24.06.2019 23:47;Artificial sky;0;0
10157361185413044_446629949402351;24.06.2019 23:48;Reliquiae;2;0
10157361185413044_446629989402347;24.06.2019 23:48;THE PRODIGY 🐜 RAMMSTEIN 🔥 ROSE TATTOO ☠️ LIFE OF AGONY 👺 L7 💄 THE BONES 💀... i mim Traum ... AC⚡️DC ✌🏻;0;0
10157361185413044_446631922735487;24.06.2019 23:50;Pentarium;1;0
10157361185413044_147838236385752;24.06.2019 23:50;Bionic Angel;0;0
10157361185413044_446632742735405;24.06.2019 23:52;"Pro-pain
Machine Head
hatebreed
mad sox
science of disorder
Ektomorf";0;0
10157361185413044_147839509718958;24.06.2019 23:53;As i lay dying , system of a down , gojira , chelsea grin & rob zombie;0;0
10157361185413044_446633596068653;24.06.2019 23:54;Angry Again;1;0
10157361185413044_123544682228203;24.06.2019 23:56;"Evanescence
Like a Storm
Breaking Benjamin
Battle Beast
Frei.Wild
Onkelz
Epica
Korn
Volbeat
Any given day
Annisokey
Eths
Conjonctive
Rammstein
Abandon all ships
Hatebreed
Und so witer...";0;0
10157361185413044_147841043052138;24.06.2019 23:57;Darth Polly;0;0
10157361185413044_147841446385431;24.06.2019 23:58;WIZO;0;0
10157361185413044_149453706223284;24.06.2019 23:59;Dark Despair;0;0
10157361185413044_149454276223227;25.06.2019 00:01;XII Gallon Overdose! 🤘🍻🤘;1;0
10157361185413044_147843429718566;25.06.2019 00:03;OF COLOURS 🔥 bit.ly/WildfiresYT;0;0
10157361185413044_147843713051871;25.06.2019 00:04;Greenday 😀;0;0
10157361185413044_147844663051776;25.06.2019 00:07;LOGICAL TERROR;0;0
10157361185413044_147846993051543;25.06.2019 00:14;System of a down;0;0
10157361185413044_123547008894637;25.06.2019 00:14;Distrubet;0;0
10157361185413044_147847049718204;25.06.2019 00:14;against me! / iron chic / rancid / comeback kid / turnstile / brutus / cancer bats ...;0;0
10157361185413044_123547595561245;25.06.2019 00:19;Scarcrow;0;0
10157361185413044_149459049556083;25.06.2019 00:21;Géraldine Sixt daaa het öber gas geh 😂😂😂😂😂😂;0;0
10157361185413044_123548412227830;25.06.2019 00:25;"Betontod
Ärzte
Dritte Wahl
Calico
Flogging molly
Mr hurly
Kärbholz";0;0
10157361185413044_149460166222638;25.06.2019 00:26;ALL WILL KNOW;0;0
10157361185413044_446648322733847;25.06.2019 00:29;Triptykon, Hellhammer, Requiem, Vulture, Burning Witches, Messiah, Coroner, Destruction, Portergeist, Rose Tattoo, Idle Hands, Sodom, Gomorra, Testament, Exodus, Death Angel, Cro Mags;1;0
10157361185413044_149460899555898;25.06.2019 00:31;Pearl jam!!!!!!!;0;0
10157361185413044_147854469717462;25.06.2019 00:34;Fuchsteufelswild....;0;0
10157361185413044_123549472227724;25.06.2019 00:36;ALL WILL KNOW gehen immer !;0;0
10157361185413044_147856166383959;25.06.2019 00:39;"RELIQUIAE und Vogelfrey sind eine nice Kombi ;)";1;0
10157361185413044_149462562889065;25.06.2019 00:40;Schonmal was von gehört!;1;0
10157361185413044_123550935560911;25.06.2019 00:47;Simia Sapiens 🤘;0;0
10157361185413044_149464146222240;25.06.2019 00:49;"Die Ärzte, Foo Fighters, Red Hot Chili Pepers, Zeal & Ardor, NOFX, Snitch, Korn, Offspring, Blink182, Hathors, Ska P, Bloodhound Gang,
Green Day,
Metallica, Alice in Chains, Rammstein,
Tool, ACDC";0;0
10157361185413044_123551182227553;25.06.2019 00:49;After the Burial, Rammstein, A wake in Providence;1;0
10157361185413044_123553262227345;25.06.2019 01:01;"In Flames
Gojira
System of a down
Alter bridge
Insomnium
Periphery
Machine head
Adept";0;0
10157361185413044_123554408893897;25.06.2019 01:06;Feuerschwanz;0;0
10157361185413044_446666036065409;25.06.2019 01:11;gern wieder mehr richtung punk👍 sowas wie Sum 41, blink 182...;0;0
10157361185413044_123555808893757;25.06.2019 01:15;Boysetsfire!!!;0;0
10157361185413044_147871166382459;25.06.2019 01:21;Babymetal 😁✌;0;0
10157361185413044_1039637642899329;25.06.2019 01:33;Erdling ! ♡;0;0
10157361185413044_1039641179565642;25.06.2019 01:37;TOOL;0;0
10157361185413044_1039646362898457;25.06.2019 01:45;Mass Hystéria;0;0
10157361185413044_104424694108043;25.06.2019 01:46;August Burns Red;0;0
10157361185413044_104424900774689;25.06.2019 01:50;Die Ärzte;0;0
10157361185413044_335285754034552;25.06.2019 01:50;Rise against;0;0
10157361185413044_378156412905633;25.06.2019 01:51;Hollywood undead;0;0
10157361185413044_1286571974834487;25.06.2019 02:00;Nicoline Andrea Janka immer doch. 😂;1;0
10157361185413044_142045570315317;25.06.2019 02:07;"System of a down
Billy talent
Avenged sevenfold";0;0
10157361185413044_142045786981962;25.06.2019 02:09;"Three Elements
Askara
Freakings
Triuwint";0;0
10157361185413044_157167395447137;25.06.2019 02:34;Emil Bulls, Lonely Springs und Immenecense um paar meiner Favoriten zu nennen 😜;0;0
10157361185413044_157167492113794;25.06.2019 02:35;Wicked Plan;0;0
10157361185413044_476820309731534;25.06.2019 02:44;Circol Of Execution, angry again, ektomorf, dimmu borgir, helloween, trivium, jinjer, caliban, kataklysem, alestorm, cradle Of filth, alarmsignal, selbstbedinung, zsk, fahnenflucht, trailerpark, the phobos ensemble,;3;3
10157361185413044_473403960102045;25.06.2019 02:54;Knocked Loose!!! 💪😤;1;0
10157361185413044_473406036768504;25.06.2019 02:59;Wild Shift, LA Stoats;0;0
10157361185413044_609262539561647;25.06.2019 03:15;Gölä ☝🏻;0;0
10157361185413044_2785363211536794;25.06.2019 03:17;Fifth harmony.;0;0
10157361185413044_1574511332680689;25.06.2019 03:55;ALTER BRIDGE!;0;0
10157361185413044_617978392044994;25.06.2019 04:12;ALL WILL KNOW;0;0
10157361185413044_516849732388902;25.06.2019 04:47;"Slipknot
Five Finger Death Punch";0;0
10157361185413044_172314203789547;25.06.2019 04:48;"Freiwild 
Unantastbar 
Stunde Null 
Local Bastards 
Brennstoff 
Kärbholz 
Rotz& Wasser";0;0
10157361185413044_172315990456035;25.06.2019 05:07;Angry Again;1;0
